user_id,session_id,timestamp,page,action_type,duration_sec
u0115,s6538,2025-03-09T07:21:10,/billing,hover,24
u0115,s6538,2025-03-09T07:20:07,/home,click_button,6
u0115,s6538,2025-03-09T07:19:51,/reports,scroll,60
u0116,s1296,2025-03-16T01:57:22,/login,hover,49
u0116,s1296,2025-03-16T01:55:08,/billing,hover,40
u0116,s1296,2025-03-16T01:55:14,/home,hover,12
u0116,s1296,2025-03-16T01:57:12,/settings,nav_click,26
u0116,s1296,2025-03-16T01:57:47,/home,nav_click,19
u0116,s1296,2025-03-16T01:54:51,/reports,click_button,19
u0116,s1296,2025-03-16T01:57:35,/help,scroll,41
u0116,s1296,2025-03-16T01:54:27,/login,click_button,60
u0116,s1296,2025-03-16T01:56:11,/login,click_button,9
u0116,s1296,2025-03-16T01:54:33,/dashboard,hover,16
u0116,s1296,2025-03-16T01:56:28,/home,form_submit,27
u0116,s1296,2025-03-16T01:56:09,/settings,nav_click,43
u0116,s1296,2025-03-16T01:57:27,/billing,click_button,47
u0116,s2258,2025-03-09T19:49:31,/billing,form_submit,59
u0116,s2258,2025-03-09T19:49:38,/billing,form_submit,28
u0116,s2258,2025-03-09T19:52:28,/settings,nav_click,38
u0116,s2258,2025-03-09T19:50:02,/settings,scroll,37
u0116,s2258,2025-03-09T19:48:39,/home,form_submit,31
u0116,s2258,2025-03-09T19:51:54,/settings,click_button,18
u0116,s3246,2025-03-08T11:11:01,/dashboard,click_button,28
u0116,s3246,2025-03-08T11:07:30,/home,nav_click,49
u0116,s3246,2025-03-08T11:10:03,/help,hover,12
u0116,s3246,2025-03-08T11:06:28,/billing,click_button,22
u0116,s3246,2025-03-08T11:08:40,/reports,hover,24
u0116,s3246,2025-03-08T11:07:01,/home,form_submit,59
u0116,s3246,2025-03-08T11:09:34,/billing,click_button,60
u0116,s3246,2025-03-08T11:09:33,/billing,hover,7
u0116,s3246,2025-03-08T11:08:12,/dashboard,hover,16
u0116,s3246,2025-03-08T11:09:58,/reports,click_button,47
u0116,s3246,2025-03-08T11:08:54,/home,scroll,53
u0116,s3246,2025-03-08T11:09:16,/home,scroll,53
u0116,s3246,2025-03-08T11:09:10,/login,form_submit,56
u0116,s4547,2025-03-11T22:41:37,/login,hover,55
u0116,s4547,2025-03-11T22:38:24,/login,click_button,40
u0116,s4547,2025-03-11T22:41:13,/help,form_submit,59
u0116,s4547,2025-03-11T22:42:28,/billing,hover,41
u0116,s4547,2025-03-11T22:42:45,/login,scroll,21
u0117,s7247,2025-03-24T08:41:41,/home,form_submit,56
u0117,s7247,2025-03-24T08:42:54,/home,nav_click,54
u0117,s7247,2025-03-24T08:45:11,/settings,form_submit,41
u0117,s7247,2025-03-24T08:43:56,/home,scroll,22
u0117,s7247,2025-03-24T08:43:39,/settings,form_submit,55
u0117,s7247,2025-03-24T08:40:40,/home,form_submit,41
u0117,s7247,2025-03-24T08:43:18,/login,form_submit,59
u0117,s7247,2025-03-24T08:42:05,/billing,hover,6
u0117,s7247,2025-03-24T08:44:19,/home,hover,7
u0117,s7247,2025-03-24T08:43:37,/billing,scroll,18
u0117,s7247,2025-03-24T08:44:03,/home,scroll,10
u0117,s7247,2025-03-24T08:42:55,/reports,scroll,25
u0117,s2049,2025-03-06T09:26:08,/settings,hover,13
u0117,s2049,2025-03-06T09:25:43,/help,nav_click,14
u0117,s2049,2025-03-06T09:24:12,/dashboard,click_button,46
u0117,s2049,2025-03-06T09:24:06,/dashboard,scroll,60
u0117,s2049,2025-03-06T09:27:32,/reports,form_submit,7
u0117,s2049,2025-03-06T09:28:30,/help,nav_click,8
u0117,s2049,2025-03-06T09:25:59,/settings,click_button,48
u0117,s2049,2025-03-06T09:26:47,/reports,click_button,43
u0117,s2049,2025-03-06T09:25:47,/settings,click_button,9
u0117,s2049,2025-03-06T09:28:06,/billing,click_button,37
u0117,s2049,2025-03-06T09:24:26,/dashboard,nav_click,25
u0117,s2049,2025-03-06T09:26:57,/login,hover,9
u0118,s5638,2025-03-01T11:56:34,/settings,hover,46
u0118,s5638,2025-03-01T11:56:41,/billing,form_submit,44
u0118,s5638,2025-03-01T11:53:45,/dashboard,form_submit,7
u0118,s5638,2025-03-01T11:55:58,/dashboard,scroll,6
u0118,s5638,2025-03-01T11:54:24,/reports,nav_click,56
u0118,s5638,2025-03-01T11:56:10,/reports,scroll,55
u0118,s5638,2025-03-01T11:56:26,/dashboard,hover,58
u0118,s1534,2025-03-24T05:31:15,/login,click_button,9
u0118,s1534,2025-03-24T05:29:54,/reports,scroll,41
u0118,s1534,2025-03-24T05:32:40,/help,hover,39
u0118,s1534,2025-03-24T05:29:02,/login,scroll,56
u0118,s1534,2025-03-24T05:28:26,/reports,hover,47
u0118,s1534,2025-03-24T05:32:28,/reports,hover,25
u0118,s1534,2025-03-24T05:30:17,/dashboard,scroll,23
u0118,s1534,2025-03-24T05:30:04,/settings,nav_click,56
u0118,s1534,2025-03-24T05:31:05,/dashboard,hover,25
u0118,s1534,2025-03-24T05:28:59,/help,nav_click,33
u0118,s1534,2025-03-24T05:31:29,/settings,click_button,27
u0118,s1534,2025-03-24T05:32:46,/reports,click_button,28
u0118,s1534,2025-03-24T05:32:07,/reports,nav_click,33
u0118,s1534,2025-03-24T05:31:34,/dashboard,scroll,57
u0118,s1534,2025-03-24T05:29:04,/reports,nav_click,54
u0118,s7678,2025-03-19T05:04:09,/login,form_submit,26
u0118,s7678,2025-03-19T05:04:36,/home,click_button,31
u0118,s7678,2025-03-19T05:05:31,/reports,nav_click,41
u0118,s7678,2025-03-19T05:06:09,/help,nav_click,16
u0118,s7678,2025-03-19T05:05:48,/home,nav_click,12
u0118,s7678,2025-03-19T05:05:30,/settings,scroll,50
u0118,s7678,2025-03-19T05:05:56,/help,click_button,13
u0118,s7678,2025-03-19T05:02:13,/login,hover,6
u0118,s7678,2025-03-19T05:03:21,/home,nav_click,37
u0118,s7678,2025-03-19T05:06:27,/billing,hover,27
u0118,s7678,2025-03-19T05:03:01,/billing,scroll,20
u0118,s7678,2025-03-19T05:04:26,/home,form_submit,57
u0118,s7678,2025-03-19T05:04:48,/reports,scroll,44
u0118,s7678,2025-03-19T05:02:51,/help,click_button,9
u0118,s7678,2025-03-19T05:04:57,/billing,hover,45
u0118,s8368,2025-03-10T17:23:33,/help,nav_click,51
u0118,s8368,2025-03-10T17:26:45,/home,nav_click,5
u0118,s8368,2025-03-10T17:25:34,/help,hover,29
u0118,s8368,2025-03-10T17:25:09,/billing,nav_click,37
u0118,s8368,2025-03-10T17:24:48,/login,click_button,19
u0118,s8368,2025-03-10T17:24:57,/billing,form_submit,8
u0118,s8368,2025-03-10T17:27:13,/reports,scroll,42
u0118,s8368,2025-03-10T17:26:45,/login,hover,23
u0118,s8368,2025-03-10T17:25:10,/billing,form_submit,53
u0118,s8368,2025-03-10T17:23:56,/dashboard,click_button,57
u0118,s8368,2025-03-10T17:24:12,/billing,scroll,22
u0119,s6150,2025-03-12T10:23:42,/home,form_submit,22
u0119,s6150,2025-03-12T10:26:27,/billing,nav_click,15
u0119,s6150,2025-03-12T10:24:45,/settings,scroll,53
u0119,s6150,2025-03-12T10:23:12,/dashboard,form_submit,14
u0119,s6150,2025-03-12T10:23:07,/dashboard,scroll,58
u0119,s6150,2025-03-12T10:26:38,/login,nav_click,6
u0119,s1651,2025-03-18T07:06:29,/billing,click_button,28
u0119,s1651,2025-03-18T07:08:10,/settings,scroll,32
u0119,s1651,2025-03-18T07:10:13,/reports,nav_click,58
u0119,s1651,2025-03-18T07:10:18,/settings,click_button,50
u0119,s1651,2025-03-18T07:07:27,/billing,hover,36
u0119,s1651,2025-03-18T07:08:40,/home,nav_click,22
u0119,s1651,2025-03-18T07:07:25,/settings,click_button,52
u0119,s1651,2025-03-18T07:08:19,/help,click_button,25
u0119,s1651,2025-03-18T07:07:46,/reports,form_submit,22
u0119,s1651,2025-03-18T07:10:18,/help,scroll,48
u0119,s1651,2025-03-18T07:07:03,/help,form_submit,7
u0119,s1651,2025-03-18T07:10:07,/home,scroll,25
u0119,s1651,2025-03-18T07:08:03,/login,scroll,47
u0119,s1583,2025-03-21T00:19:39,/dashboard,scroll,29
u0119,s1583,2025-03-21T00:19:26,/help,nav_click,21
u0119,s1583,2025-03-21T00:21:34,/dashboard,hover,57
u0119,s1583,2025-03-21T00:19:09,/help,hover,23
u0119,s1583,2025-03-21T00:18:41,/dashboard,click_button,38
u0119,s1583,2025-03-21T00:19:23,/home,hover,9
u0119,s1583,2025-03-21T00:21:45,/reports,scroll,18
u0119,s1583,2025-03-21T00:19:05,/home,hover,49
u0119,s1583,2025-03-21T00:19:48,/reports,hover,45
u0119,s1583,2025-03-21T00:19:34,/help,form_submit,35
u0119,s1583,2025-03-21T00:22:05,/help,nav_click,24
u0119,s1583,2025-03-21T00:19:32,/settings,hover,36
u0119,s1583,2025-03-21T00:20:54,/reports,form_submit,39
u0119,s1583,2025-03-21T00:21:40,/settings,click_button,19
u0119,s1583,2025-03-21T00:18:31,/login,form_submit,31
u0119,s8326,2025-03-08T15:29:16,/dashboard,hover,25
u0119,s8326,2025-03-08T15:29:15,/settings,hover,50
u0119,s8326,2025-03-08T15:29:22,/login,hover,58
u0119,s8326,2025-03-08T15:32:27,/reports,hover,48
u0119,s8326,2025-03-08T15:30:17,/home,form_submit,22
u0119,s8326,2025-03-08T15:32:36,/dashboard,hover,8
u0119,s8326,2025-03-08T15:33:04,/login,form_submit,21
u0119,s8326,2025-03-08T15:30:59,/billing,hover,56
u0119,s8326,2025-03-08T15:32:03,/billing,hover,21
u0119,s8326,2025-03-08T15:28:44,/settings,hover,51
u0119,s4587,2025-03-21T01:42:27,/billing,hover,19
u0119,s4587,2025-03-21T01:41:15,/reports,nav_click,54
u0119,s4587,2025-03-21T01:40:46,/reports,scroll,26
u0119,s4587,2025-03-21T01:40:56,/reports,scroll,6
u0119,s4587,2025-03-21T01:40:00,/login,hover,10
u0119,s4587,2025-03-21T01:42:40,/settings,scroll,9
u0119,s4587,2025-03-21T01:40:15,/reports,nav_click,28
u0119,s4587,2025-03-21T01:44:24,/dashboard,nav_click,58
u0119,s4587,2025-03-21T01:44:24,/billing,nav_click,23
u0119,s4587,2025-03-21T01:41:12,/settings,form_submit,31
u0120,s5074,2025-03-02T00:48:24,/home,scroll,30
u0120,s5074,2025-03-02T00:48:03,/home,nav_click,23
u0120,s5074,2025-03-02T00:46:29,/home,nav_click,45
u0120,s5074,2025-03-02T00:46:01,/home,form_submit,52
u0120,s5074,2025-03-02T00:44:58,/login,hover,46
u0120,s7565,2025-03-27T09:50:42,/home,click_button,37
u0120,s7565,2025-03-27T09:53:31,/home,click_button,52
u0120,s7565,2025-03-27T09:54:36,/reports,nav_click,11
u0120,s7565,2025-03-27T09:53:19,/dashboard,scroll,59
u0120,s7565,2025-03-27T09:52:38,/login,form_submit,32
u0120,s7565,2025-03-27T09:54:21,/help,click_button,24
u0120,s7565,2025-03-27T09:52:19,/billing,nav_click,11
u0121,s8723,2025-03-10T15:39:16,/dashboard,hover,40
u0121,s8723,2025-03-10T15:40:51,/billing,form_submit,49
u0121,s8723,2025-03-10T15:43:02,/reports,nav_click,29
u0121,s8723,2025-03-10T15:38:37,/billing,hover,28
u0121,s8723,2025-03-10T15:43:08,/help,click_button,33
u0121,s8723,2025-03-10T15:40:23,/reports,click_button,30
u0121,s8723,2025-03-10T15:40:27,/billing,form_submit,35
u0121,s8723,2025-03-10T15:43:17,/home,form_submit,26
u0121,s8723,2025-03-10T15:39:42,/login,click_button,11
u0121,s8723,2025-03-10T15:43:16,/dashboard,nav_click,60
u0121,s8723,2025-03-10T15:42:39,/reports,nav_click,10
u0121,s3315,2025-03-20T17:19:01,/help,scroll,53
u0121,s3315,2025-03-20T17:16:33,/home,hover,21
u0121,s3315,2025-03-20T17:18:04,/settings,form_submit,58
u0121,s3315,2025-03-20T17:15:51,/home,form_submit,49
u0121,s3315,2025-03-20T17:19:23,/reports,hover,60
u0121,s3315,2025-03-20T17:14:36,/settings,nav_click,53
u0121,s3315,2025-03-20T17:19:21,/login,hover,39
u0121,s3315,2025-03-20T17:18:49,/settings,nav_click,25
u0121,s3315,2025-03-20T17:18:30,/help,hover,37
u0121,s3315,2025-03-20T17:19:18,/login,click_button,11
u0121,s3315,2025-03-20T17:18:11,/help,click_button,29
u0121,s3085,2025-03-06T18:57:01,/dashboard,nav_click,33
u0121,s3085,2025-03-06T18:56:57,/home,hover,36
u0121,s3085,2025-03-06T18:57:26,/help,scroll,36
u0121,s3085,2025-03-06T18:57:10,/help,scroll,31
u0121,s3085,2025-03-06T18:59:23,/home,form_submit,12
u0122,s5820,2025-03-09T19:04:17,/reports,form_submit,41
u0122,s5820,2025-03-09T19:02:56,/dashboard,form_submit,38
u0122,s5820,2025-03-09T19:03:16,/login,scroll,50
u0122,s5820,2025-03-09T19:04:42,/reports,scroll,21
u0122,s5820,2025-03-09T19:05:33,/billing,nav_click,26
u0122,s5820,2025-03-09T19:02:41,/dashboard,scroll,50
u0122,s5820,2025-03-09T19:05:34,/home,form_submit,31
u0122,s5820,2025-03-09T19:03:03,/dashboard,hover,9
u0122,s5820,2025-03-09T19:01:34,/settings,nav_click,17
u0122,s5820,2025-03-09T19:02:20,/reports,hover,26
u0122,s5820,2025-03-09T19:02:20,/home,scroll,34
u0122,s5820,2025-03-09T19:02:52,/home,form_submit,45
u0122,s5820,2025-03-09T19:06:18,/dashboard,form_submit,45
u0122,s5820,2025-03-09T19:01:39,/dashboard,form_submit,23
u0122,s5820,2025-03-09T19:05:10,/reports,form_submit,28
u0122,s7607,2025-03-18T19:43:45,/home,scroll,14
u0122,s7607,2025-03-18T19:42:54,/help,nav_click,22
u0122,s7607,2025-03-18T19:43:33,/settings,scroll,11
u0122,s7607,2025-03-18T19:43:06,/login,scroll,42
u0122,s7607,2025-03-18T19:45:18,/settings,scroll,54
u0122,s7607,2025-03-18T19:44:23,/login,scroll,47
u0122,s7607,2025-03-18T19:46:04,/dashboard,nav_click,5
u0122,s7607,2025-03-18T19:44:00,/dashboard,click_button,56
u0122,s7607,2025-03-18T19:43:17,/dashboard,nav_click,35
u0122,s1004,2025-03-03T01:55:20,/reports,hover,32
u0122,s1004,2025-03-03T01:58:11,/settings,form_submit,37
u0122,s1004,2025-03-03T01:55:10,/dashboard,scroll,30
u0122,s1004,2025-03-03T01:57:23,/login,hover,50
u0122,s1004,2025-03-03T01:58:12,/settings,form_submit,58
u0122,s1004,2025-03-03T01:58:37,/settings,scroll,10
u0122,s1004,2025-03-03T01:55:59,/dashboard,form_submit,50
u0122,s1004,2025-03-03T01:55:23,/login,hover,40
u0122,s1004,2025-03-03T01:57:56,/billing,form_submit,48
u0122,s1004,2025-03-03T01:55:11,/reports,hover,46
u0122,s6704,2025-03-01T13:22:59,/login,form_submit,51
u0122,s6704,2025-03-01T13:22:38,/dashboard,scroll,40
u0122,s6704,2025-03-01T13:20:38,/billing,form_submit,16
u0122,s6704,2025-03-01T13:19:06,/dashboard,hover,28
u0122,s6704,2025-03-01T13:23:30,/dashboard,click_button,42
u0122,s6704,2025-03-01T13:21:39,/settings,click_button,28
u0122,s6704,2025-03-01T13:21:10,/reports,click_button,43
u0123,s1549,2025-03-09T23:26:00,/billing,click_button,49
u0123,s1549,2025-03-09T23:24:04,/settings,click_button,41
u0123,s1549,2025-03-09T23:22:10,/login,hover,43
u0123,s1549,2025-03-09T23:25:47,/billing,nav_click,35
u0123,s1549,2025-03-09T23:26:34,/login,click_button,7
u0123,s1549,2025-03-09T23:25:04,/home,scroll,50
u0123,s1549,2025-03-09T23:23:13,/help,nav_click,60
u0123,s1549,2025-03-09T23:23:02,/home,hover,58
u0123,s1549,2025-03-09T23:22:56,/home,hover,45
u0123,s1549,2025-03-09T23:22:26,/settings,click_button,59
u0123,s1549,2025-03-09T23:26:33,/settings,nav_click,46
u0123,s1549,2025-03-09T23:22:03,/settings,form_submit,50
u0123,s1549,2025-03-09T23:23:21,/reports,form_submit,38
u0123,s1549,2025-03-09T23:22:02,/help,hover,31
u0123,s1549,2025-03-09T23:22:26,/home,nav_click,57
u0123,s9216,2025-03-24T09:43:20,/dashboard,hover,7
u0123,s9216,2025-03-24T09:44:59,/reports,nav_click,49
u0123,s9216,2025-03-24T09:46:56,/billing,nav_click,45
u0123,s9216,2025-03-24T09:42:39,/settings,form_submit,40
u0123,s9216,2025-03-24T09:45:37,/home,form_submit,34
u0123,s9216,2025-03-24T09:47:28,/login,click_button,41
u0123,s9216,2025-03-24T09:46:35,/home,click_button,10
u0123,s3990,2025-03-06T11:33:55,/login,nav_click,55
u0123,s3990,2025-03-06T11:33:50,/dashboard,form_submit,34
u0123,s3990,2025-03-06T11:34:26,/help,nav_click,24
u0123,s3990,2025-03-06T11:35:22,/help,nav_click,24
u0123,s3990,2025-03-06T11:34:12,/billing,form_submit,16
u0123,s3990,2025-03-06T11:36:07,/dashboard,scroll,25
u0124,s4702,2025-03-09T07:16:52,/settings,form_submit,49
u0124,s4702,2025-03-09T07:19:07,/settings,click_button,36
u0124,s4702,2025-03-09T07:18:23,/reports,form_submit,27
u0124,s4702,2025-03-09T07:19:49,/billing,nav_click,7
u0124,s4702,2025-03-09T07:18:39,/dashboard,scroll,41
u0124,s4702,2025-03-09T07:17:09,/help,hover,27
u0124,s4702,2025-03-09T07:17:49,/dashboard,form_submit,49
u0124,s4702,2025-03-09T07:19:39,/reports,form_submit,10
u0124,s9409,2025-03-09T08:00:56,/settings,click_button,12
u0124,s9409,2025-03-09T08:01:21,/help,nav_click,35
u0124,s9409,2025-03-09T07:58:08,/billing,scroll,25
u0124,s9409,2025-03-09T08:00:07,/reports,hover,47
u0124,s9409,2025-03-09T07:57:14,/settings,click_button,45
u0124,s9409,2025-03-09T08:00:00,/login,click_button,15
u0124,s9409,2025-03-09T08:00:32,/billing,form_submit,26
u0124,s9409,2025-03-09T07:57:48,/dashboard,form_submit,24
u0124,s3666,2025-03-18T06:47:01,/billing,scroll,34
u0124,s3666,2025-03-18T06:50:32,/help,hover,35
u0124,s3666,2025-03-18T06:48:54,/settings,form_submit,43
u0124,s3666,2025-03-18T06:49:42,/billing,hover,24
u0124,s3666,2025-03-18T06:47:10,/dashboard,scroll,11
u0124,s3666,2025-03-18T06:50:25,/billing,form_submit,41
u0124,s3666,2025-03-18T06:50:15,/reports,click_button,15
u0124,s3666,2025-03-18T06:51:12,/dashboard,form_submit,43
u0124,s3666,2025-03-18T06:51:18,/dashboard,scroll,53
u0124,s3666,2025-03-18T06:48:01,/dashboard,form_submit,55
u0124,s3666,2025-03-18T06:47:17,/home,form_submit,55
u0124,s3666,2025-03-18T06:48:02,/login,form_submit,34
u0124,s7487,2025-03-15T00:03:15,/dashboard,nav_click,24
u0124,s7487,2025-03-15T00:04:37,/home,nav_click,20
u0124,s7487,2025-03-15T00:03:44,/billing,click_button,51
u0124,s7487,2025-03-15T00:04:05,/dashboard,scroll,59
u0124,s7487,2025-03-15T00:05:11,/home,hover,15
u0124,s7487,2025-03-15T00:04:56,/home,hover,40
u0124,s7487,2025-03-15T00:05:21,/help,nav_click,35
u0125,s8593,2025-03-25T03:32:47,/dashboard,form_submit,53
u0125,s8593,2025-03-25T03:30:37,/billing,form_submit,23
u0125,s8593,2025-03-25T03:33:06,/reports,hover,39
u0125,s8593,2025-03-25T03:30:05,/settings,hover,47
u0125,s8593,2025-03-25T03:29:42,/dashboard,scroll,16
u0125,s8593,2025-03-25T03:31:29,/settings,form_submit,26
u0125,s8593,2025-03-25T03:33:45,/login,click_button,44
u0125,s8593,2025-03-25T03:32:52,/home,nav_click,13
u0125,s9191,2025-03-02T07:44:10,/billing,click_button,26
u0125,s9191,2025-03-02T07:44:52,/help,nav_click,32
u0125,s9191,2025-03-02T07:42:53,/settings,form_submit,29
u0125,s9191,2025-03-02T07:45:42,/home,form_submit,31
u0125,s9191,2025-03-02T07:43:07,/dashboard,hover,48
u0125,s9191,2025-03-02T07:46:00,/login,click_button,34
u0125,s9191,2025-03-02T07:42:18,/settings,click_button,46
u0125,s9191,2025-03-02T07:45:03,/login,click_button,15
u0125,s6226,2025-03-19T18:30:55,/help,hover,5
u0125,s6226,2025-03-19T18:31:47,/help,hover,32
u0125,s6226,2025-03-19T18:28:06,/settings,hover,21
u0125,s6226,2025-03-19T18:28:38,/reports,hover,37
u0125,s6226,2025-03-19T18:30:49,/login,hover,50
u0125,s6226,2025-03-19T18:30:30,/login,scroll,28
u0125,s6226,2025-03-19T18:28:36,/login,nav_click,32
u0125,s9711,2025-03-28T02:56:12,/home,form_submit,50
u0125,s9711,2025-03-28T02:57:08,/dashboard,scroll,57
u0125,s9711,2025-03-28T02:58:48,/billing,click_button,34
u0125,s9711,2025-03-28T02:57:20,/home,click_button,60
u0125,s9711,2025-03-28T02:59:06,/billing,form_submit,8
u0125,s9711,2025-03-28T02:58:05,/settings,hover,26
u0125,s9711,2025-03-28T02:57:27,/login,click_button,39
u0125,s9711,2025-03-28T02:57:12,/dashboard,form_submit,27
u0125,s9711,2025-03-28T02:58:29,/home,hover,25
u0125,s9711,2025-03-28T02:57:28,/help,click_button,43
u0125,s9711,2025-03-28T02:55:53,/settings,click_button,39
u0126,s5073,2025-03-03T19:29:39,/dashboard,nav_click,45
u0126,s5073,2025-03-03T19:33:03,/billing,form_submit,27
u0126,s5073,2025-03-03T19:32:45,/help,scroll,20
u0126,s5073,2025-03-03T19:33:19,/reports,hover,7
u0126,s5073,2025-03-03T19:29:30,/settings,form_submit,7
u0126,s5073,2025-03-03T19:30:06,/reports,click_button,29
u0126,s5073,2025-03-03T19:33:13,/help,click_button,26
u0126,s5947,2025-03-13T00:50:37,/help,form_submit,51
u0126,s5947,2025-03-13T00:49:43,/login,hover,12
u0126,s5947,2025-03-13T00:50:41,/reports,form_submit,24
u0126,s5947,2025-03-13T00:53:26,/reports,nav_click,49
u0126,s5947,2025-03-13T00:49:28,/settings,scroll,35
u0126,s5947,2025-03-13T00:50:53,/login,hover,22
u0126,s5947,2025-03-13T00:50:38,/settings,scroll,47
u0126,s5947,2025-03-13T00:49:26,/reports,hover,16
u0126,s5947,2025-03-13T00:51:28,/settings,click_button,31
u0126,s5947,2025-03-13T00:50:49,/home,hover,47
u0126,s5947,2025-03-13T00:50:09,/settings,form_submit,34
u0126,s6212,2025-03-08T08:11:27,/help,form_submit,19
u0126,s6212,2025-03-08T08:11:50,/reports,form_submit,51
u0126,s6212,2025-03-08T08:15:13,/reports,hover,45
u0126,s6212,2025-03-08T08:14:06,/reports,hover,35
u0126,s6212,2025-03-08T08:16:03,/home,form_submit,26
u0126,s6212,2025-03-08T08:14:01,/settings,hover,14
u0126,s8568,2025-03-07T19:24:18,/help,hover,21
u0126,s8568,2025-03-07T19:26:17,/home,scroll,10
u0126,s8568,2025-03-07T19:27:00,/reports,form_submit,10
u0126,s8568,2025-03-07T19:24:37,/help,scroll,28
u0126,s8568,2025-03-07T19:25:26,/settings,form_submit,33
u0126,s8568,2025-03-07T19:26:50,/home,nav_click,44
u0126,s8568,2025-03-07T19:24:16,/reports,form_submit,41
u0126,s8568,2025-03-07T19:26:31,/billing,click_button,53
u0126,s8568,2025-03-07T19:25:16,/reports,hover,20
u0126,s8568,2025-03-07T19:26:03,/reports,nav_click,29
u0126,s8568,2025-03-07T19:23:54,/home,hover,18
u0126,s8568,2025-03-07T19:24:39,/home,scroll,23
u0127,s3606,2025-03-18T14:55:35,/login,nav_click,31
u0127,s3606,2025-03-18T14:54:57,/settings,form_submit,45
u0127,s3606,2025-03-18T14:53:29,/help,form_submit,37
u0127,s3606,2025-03-18T14:57:09,/reports,hover,19
u0127,s3606,2025-03-18T14:56:01,/billing,hover,23
u0127,s3606,2025-03-18T14:56:25,/dashboard,nav_click,30
u0127,s3606,2025-03-18T14:55:02,/home,scroll,58
u0127,s3606,2025-03-18T14:55:26,/login,hover,46
u0127,s3606,2025-03-18T14:54:03,/help,click_button,29
u0127,s3606,2025-03-18T14:56:09,/billing,hover,17
u0127,s3606,2025-03-18T14:52:49,/reports,nav_click,13
u0127,s9247,2025-03-20T20:50:06,/home,form_submit,44
u0127,s9247,2025-03-20T20:48:44,/dashboard,scroll,45
u0127,s9247,2025-03-20T20:50:38,/help,click_button,28
u0127,s9247,2025-03-20T20:46:48,/help,scroll,55
u0127,s9247,2025-03-20T20:49:56,/reports,scroll,60
u0127,s9247,2025-03-20T20:48:15,/login,nav_click,34
u0128,s4920,2025-03-16T07:19:21,/dashboard,form_submit,9
u0128,s4920,2025-03-16T07:16:51,/dashboard,scroll,34
u0128,s4920,2025-03-16T07:20:31,/dashboard,scroll,33
u0128,s4920,2025-03-16T07:18:39,/login,nav_click,34
u0128,s4920,2025-03-16T07:20:52,/help,click_button,56
u0128,s4920,2025-03-16T07:19:25,/login,nav_click,20
u0128,s4920,2025-03-16T07:20:32,/help,click_button,5
u0128,s1529,2025-03-22T14:52:16,/billing,hover,9
u0128,s1529,2025-03-22T14:51:23,/settings,scroll,12
u0128,s1529,2025-03-22T14:52:23,/help,click_button,33
u0128,s1529,2025-03-22T14:51:56,/login,click_button,23
u0128,s1529,2025-03-22T14:51:13,/login,click_button,28
u0128,s1529,2025-03-22T14:51:14,/help,scroll,45
u0128,s1529,2025-03-22T14:51:35,/billing,click_button,11
u0128,s1529,2025-03-22T14:49:04,/login,form_submit,53
u0128,s1529,2025-03-22T14:48:47,/help,nav_click,28
u0128,s1529,2025-03-22T14:51:21,/help,form_submit,14
u0128,s1529,2025-03-22T14:49:54,/login,hover,18
u0128,s1529,2025-03-22T14:50:05,/home,form_submit,46
u0128,s1529,2025-03-22T14:48:27,/billing,hover,53
u0128,s1529,2025-03-22T14:49:55,/login,form_submit,26
u0128,s1529,2025-03-22T14:50:21,/help,hover,26
u0128,s8378,2025-03-19T10:01:51,/login,nav_click,14
u0128,s8378,2025-03-19T10:06:00,/settings,click_button,19
u0128,s8378,2025-03-19T10:04:42,/reports,form_submit,50
u0128,s8378,2025-03-19T10:04:02,/settings,nav_click,41
u0128,s8378,2025-03-19T10:04:09,/billing,hover,48
u0128,s8378,2025-03-19T10:04:03,/dashboard,nav_click,14
u0128,s8378,2025-03-19T10:04:02,/login,hover,21
u0128,s8378,2025-03-19T10:03:29,/home,nav_click,42
u0128,s8378,2025-03-19T10:04:08,/dashboard,scroll,5
u0129,s6966,2025-03-24T18:52:37,/billing,scroll,15
u0129,s6966,2025-03-24T18:52:06,/help,nav_click,42
u0129,s6966,2025-03-24T18:53:26,/settings,scroll,28
u0129,s6966,2025-03-24T18:52:23,/login,hover,46
u0129,s6966,2025-03-24T18:50:36,/login,scroll,35
u0129,s6966,2025-03-24T18:50:39,/billing,hover,5
u0129,s6966,2025-03-24T18:49:43,/settings,nav_click,24
u0129,s6966,2025-03-24T18:50:55,/dashboard,nav_click,22
u0129,s6966,2025-03-24T18:50:11,/help,nav_click,27
u0129,s6966,2025-03-24T18:53:25,/billing,scroll,45
u0129,s6966,2025-03-24T18:49:16,/login,scroll,19
u0129,s6966,2025-03-24T18:50:53,/settings,click_button,30
u0129,s6966,2025-03-24T18:50:00,/settings,scroll,9
u0129,s5447,2025-03-31T19:32:56,/login,click_button,56
u0129,s5447,2025-03-31T19:28:49,/billing,scroll,38
u0129,s5447,2025-03-31T19:30:27,/dashboard,form_submit,56
u0129,s5447,2025-03-31T19:29:54,/help,nav_click,19
u0129,s5447,2025-03-31T19:32:14,/dashboard,click_button,43
u0129,s5447,2025-03-31T19:30:37,/reports,form_submit,10
u0129,s5447,2025-03-31T19:29:58,/help,click_button,13
u0129,s5447,2025-03-31T19:32:48,/settings,click_button,18
u0129,s5447,2025-03-31T19:30:17,/dashboard,scroll,53
u0129,s5447,2025-03-31T19:32:25,/billing,click_button,39
